Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,SPY,SPY,SPY,SPY,SPY,,,
2022-08-02,2022,8,2,Tuesday,31,2022-31,387.81,391.49,385.63,386.81,63435400,-0.00659725267434641,375.8021428571428,371.0068
2022-08-03,2022,8,3,Wednesday,31,2022-31,388.93,394.03,388.65,392.87,67820600,0.0156592654914538,378.27642857142854,371.5092000000001
2022-08-04,2022,8,4,Thursday,31,2022-31,392.79,393.47,390.96,392.6,45656600,-0.0006755012116453907,380.24285714285713,371.8686
2022-08-05,2022,8,5,Friday,31,2022-31,388.32,392.58,388.27,391.94,56814900,-0.0016902054830937319,382.3771428571428,372.272
2022-08-08,2022,8,8,Monday,32,2022-32,393.62,395.87,390.38,391.48,53886100,-0.0011608690953271994,383.78000000000003,372.6006
2022-08-09,2022,8,9,Tuesday,32,2022-32,390.75,391.25,388.86,389.93,44931800,-0.003971061864015968,384.90285714285716,372.7482
2022-08-10,2022,8,10,Wednesday,32,2022-32,396.97,398.26,395.02,398.12,68665700,0.021003960675313627,386.33857142857147,372.8718
2022-08-11,2022,8,11,Thursday,32,2022-32,400.96,402.82,397.38,398.12,59489700,0.0,388.02500000000003,373.0394
2022-08-12,2022,8,12,Friday,32,2022-32,400.05,404.96,399.1,404.86,61694500,0.016929153414315667,390.15999999999997,373.4048
2022-08-15,2022,8,15,Monday,33,2022-33,402.65,407.05,402.59,406.52,54048300,0.004120731780213882,392.7307142857143,373.6562
2022-08-16,2022,8,16,Tuesday,33,2022-33,405.45,409.25,404.65,407.32,59289000,0.001958861947301216,394.6714285714285,374.05300000000005
2022-08-17,2022,8,17,Wednesday,33,2022-33,403.73,407.13,402.43,404.43,63563400,-0.007098174329183582,396.065,374.36840000000007
2022-08-18,2022,8,18,Thursday,33,2022-33,404.63,406.29,403.34,405.61,49023200,0.0029064270393017733,397.14214285714286,374.6328000000001
2022-08-19,2022,8,19,Friday,33,2022-33,402.85,403.11,399.28,400.15,68016900,-0.013437870249436656,397.91142857142853,374.8732
2022-08-22,2022,8,22,Monday,34,2022-34,395.33,395.5,390.92,391.82,77695600,-0.02082278659606618,398.26928571428573,375.13159999999993
2022-08-23,2022,8,23,Tuesday,34,2022-34,391.4,393.78,390.32,390.87,49105200,-0.0024190691720286095,398.1264285714286,375.59079999999994
2022-08-24,2022,8,24,Wednesday,34,2022-34,390.65,393.49,389.96,392.13,49177800,0.0032010800600272837,398.09285714285716,376.3546
2022-08-25,2022,8,25,Thursday,34,2022-34,393.61,397.71,392.52,397.66,50942300,0.014117635705384046,398.5014285714286,377.2504
2022-08-26,2022,8,26,Friday,34,2022-34,397.55,398.09,384.14,384.2,103087000,-0.03384915341814876,397.9814285714286,377.77639999999997
2022-08-29,2022,8,29,Monday,35,2022-35,381.25,384.7,380.31,381.66,65370800,-0.00661217523837121,397.39071428571424,378.48839999999996
2022-08-30,2022,8,30,Tuesday,35,2022-35,382.82,383.05,375.38,377.47,85652400,-0.010977863164356338,395.9157142857143,379.1016
2022-08-31,2022,8,31,Wednesday,35,2022-35,379.1,380.34,374.47,374.6,76029700,-0.007608881162024295,394.2357142857143,379.4828
2022-09-01,2022,9,1,Thursday,35,2022-35,372.43,376.12,369.73,375.77,78740100,0.0031377972510138186,392.15785714285715,379.9004
2022-09-02,2022,9,2,Friday,35,2022-35,379.43,380.65,370.0,371.81,99632100,-0.010544555271591372,389.67857142857144,380.16920000000005
2022-09-06,2022,9,6,Tuesday,36,2022-36,372.66,373.59,368.19,370.41,76637400,-0.003773044429652206,387.0421428571429,380.1822
2022-09-07,2022,9,7,Wednesday,36,2022-36,370.1,377.83,369.88,377.06,70964200,0.017964811876125752,385.0871428571428,380.3564
2022-09-08,2022,9,8,Thursday,36,2022-36,374.8,379.98,373.59,379.53,80821700,0.006536221198305769,383.2242857142857,380.73040000000003
2022-09-09,2022,9,9,Friday,36,2022-36,381.76,386.29,381.5,385.42,76706900,0.015535322247192784,382.1721428571429,381.2282
2022-09-12,2022,9,12,Monday,37,2022-37,387.49,390.29,387.19,389.57,69256300,0.010747632619696024,382.01142857142855,381.8675999999999
2022-09-13,2022,9,13,Tuesday,37,2022-37,380.9,382.11,371.51,372.63,122947100,-0.04348229694382666,380.7085714285714,382.0926
2022-09-14,2022,9,14,Wednesday,37,2022-37,373.93,375.57,370.75,374.05,85023700,0.003815730151196739,379.4171428571429,382.3322
2022-09-15,2022,9,15,Thursday,37,2022-37,372.49,375.34,368.53,369.8,87633800,-0.011353256256345423,377.4271428571428,382.4624
2022-09-16,2022,9,16,Friday,37,2022-37,365.63,367.64,363.7,366.98,103084800,-0.007628852418214316,376.19714285714286,382.42740000000003
2022-09-19,2022,9,19,Monday,38,2022-38,363.84,369.83,363.76,369.83,73278500,0.007754691238101907,375.3521428571429,382.4554
2022-09-20,2022,9,20,Tuesday,38,2022-38,366.51,367.51,362.83,365.58,77274900,-0.011478411211166661,374.5028571428571,382.48260000000005
2022-09-21,2022,9,21,Wednesday,38,2022-38,367.5,370.55,359.2,359.2,106746600,-0.01744371248347576,373.4028571428571,382.4466
2022-09-22,2022,9,22,Thursday,38,2022-38,358.43,360.07,355.45,356.19,89472600,-0.008399868042125558,372.00428571428574,382.38840000000005
2022-09-23,2022,9,23,Friday,38,2022-38,352.72,352.76,345.78,350.22,122346900,-0.01675492541566659,370.4621428571428,382.2282
2022-09-26,2022,9,26,Monday,39,2022-39,348.75,352.37,345.54,346.76,92581200,-0.009892560968776776,368.7728571428571,381.862
2022-09-27,2022,9,27,Tuesday,39,2022-39,350.29,352.55,343.48,345.87,108294100,-0.0025528780274007845,366.545,381.5382
2022-09-28,2022,9,28,Wednesday,39,2022-39,346.82,354.36,345.13,352.68,110802200,0.019676510171692474,364.6271428571428,381.155
2022-09-29,2022,9,29,Thursday,39,2022-39,349.13,349.42,342.37,345.31,112952300,-0.020889171482008417,361.76214285714286,380.57700000000006
2022-09-30,2022,9,30,Friday,39,2022-39,344.37,348.28,339.84,339.97,153711200,-0.015463460603526546,358.2192857142857,379.816
2022-10-03,2022,10,3,Monday,40,2022-40,343.68,350.79,341.9,348.94,89756500,0.026401310366315656,356.52714285714285,379.3046
2022-10-04,2022,10,4,Tuesday,40,2022-40,354.46,359.79,348.91,359.76,103602800,0.030986590758744548,355.50642857142856,379.0004
2022-10-05,2022,10,5,Wednesday,40,2022-40,355.4,361.18,353.08,358.92,88065700,-0.0023280293838636723,354.72928571428577,378.7682
2022-10-06,2022,10,6,Thursday,40,2022-40,357.52,360.47,354.72,355.22,82333500,-0.010315900759684471,353.8892857142857,378.26959999999997
2022-10-07,2022,10,7,Friday,40,2022-40,351.19,355.3,343.55,345.31,107789500,-0.027894091457876913,352.1378571428572,377.4774
2022-10-10,2022,10,10,Monday,41,2022-41,346.42,346.66,340.44,342.67,76042800,-0.007635221763276356,350.5014285714286,376.5202
2022-10-11,2022,10,11,Tuesday,41,2022-41,340.98,345.54,338.57,340.5,92482800,-0.006332897187805386,349.16571428571433,375.54259999999994
2022-10-12,2022,10,12,Wednesday,41,2022-41,340.91,342.48,339.13,339.38,76991800,-0.003298481621157645,347.96500000000003,374.594
2022-10-13,2022,10,13,Thursday,41,2022-41,332.38,349.8,331.34,348.34,147254500,0.026391193763373177,347.8307142857143,373.7034
2022-10-14,2022,10,14,Friday,41,2022-41,350.79,352.42,339.76,340.4,123737000,-0.02278906752045362,347.3764285714286,372.6594
2022-10-17,2022,10,17,Monday,42,2022-42,346.47,350.25,340.06,349.14,93168200,0.025697040332612442,347.61,371.8034
2022-10-18,2022,10,18,Tuesday,42,2022-42,357.05,357.36,349.81,353.25,97162900,0.01174975108718801,347.6507142857143,371.03880000000004
2022-10-19,2022,10,19,Wednesday,42,2022-42,351.21,353.93,347.94,350.74,79746900,-0.0070865426789512576,348.0385714285714,370.255
2022-10-20,2022,10,20,Thursday,42,2022-42,350.3,354.71,347.04,347.8,88283100,-0.008385254835684308,348.5978571428572,369.2486
2022-10-21,2022,10,21,Friday,42,2022-42,347.53,356.74,346.02,356.25,131038400,0.02430142975497107,349.12,368.4112
2022-10-24,2022,10,24,Monday,43,2022-43,357.78,361.75,355.13,360.61,85436900,0.012236356895513056,349.18071428571426,367.52619999999996
2022-10-25,2022,10,25,Tuesday,43,2022-43,360.54,366.69,360.42,366.37,78846300,0.015968664368201324,349.71285714285716,366.7232
2022-10-26,2022,10,26,Wednesday,43,2022-43,363.23,368.9,362.97,363.61,104087300,-0.007534021503047605,350.3121428571429,365.849
2022-10-27,2022,10,27,Thursday,43,2022-43,364.61,366.45,361.05,361.67,81971800,-0.005339985213381637,351.48071428571427,364.99379999999996
2022-10-28,2022,10,28,Friday,43,2022-43,361.57,370.75,361.38,370.27,100302000,0.02379075135163511,353.45214285714286,364.287
2022-10-31,2022,10,31,Monday,44,2022-44,367.82,369.68,366.7,367.6,96631300,-0.007223185469298121,355.3878571428571,363.63599999999997
2022-11-01,2022,11,1,Tuesday,44,2022-44,371.34,371.58,364.82,365.99,85407600,-0.004375987037826823,357.2885714285714,363.11940000000004
2022-11-02,2022,11,2,Wednesday,44,2022-44,365.4,369.9,356.7,356.81,126990400,-0.025096307784670757,357.8935714285714,362.43820000000005
2022-11-03,2022,11,3,Thursday,44,2022-44,353.57,356.17,351.02,353.13,87100100,-0.010296681655772355,358.80285714285714,361.6582
2022-11-04,2022,11,4,Friday,44,2022-44,358.83,360.61,352.17,358.21,103505200,0.01439311172906943,359.4507142857143,360.86920000000003
2022-11-07,2022,11,7,Monday,45,2022-45,359.51,362.23,357.43,361.64,68286900,0.00956552431008828,360.05000000000007,360.418
2022-11-08,2022,11,8,Tuesday,45,2022-45,362.75,366.56,359.52,363.59,84641100,0.005395321472503545,360.9678571428571,360.05660000000006
2022-11-09,2022,11,9,Wednesday,45,2022-45,361.62,362.77,355.61,356.1,78495500,-0.020602049503437248,361.5607142857143,359.62919999999997
2022-11-10,2022,11,10,Thursday,45,2022-45,369.35,376.0,367.06,375.67,141455800,0.054954319855792466,362.9478571428572,359.65060000000005
2022-11-11,2022,11,11,Friday,45,2022-45,376.53,380.11,374.64,379.31,93839900,0.009678396268917755,364.28357142857146,359.7214
2022-11-14,2022,11,14,Monday,46,2022-46,377.55,380.9,375.8,376.08,71903500,-0.008506867131139906,364.9771428571429,359.8068
2022-11-15,2022,11,15,Tuesday,46,2022-46,381.82,382.92,375.48,379.29,93194500,0.008529219447681813,366.0971428571429,359.98439999999994
2022-11-16,2022,11,16,Wednesday,46,2022-46,377.66,378.61,375.77,376.39,68508500,-0.007628669275024147,367.1485714285714,359.97100000000006
2022-11-17,2022,11,17,Thursday,46,2022-46,371.64,375.92,371.34,375.24,74496300,-0.0030599906046021585,367.50357142857143,359.88519999999994
2022-11-18,2022,11,18,Friday,46,2022-46,378.57,378.64,374.1,376.95,92922500,0.004540516854442567,368.17142857142863,359.7158
2022-11-21,2022,11,21,Monday,47,2022-47,375.62,376.75,373.74,375.58,51243200,-0.0036363159435958137,368.8564285714286,359.436
2022-11-22,2022,11,22,Tuesday,47,2022-47,377.52,380.79,376.11,380.63,60429000,0.013457115666759112,370.5578571428572,359.596
2022-11-23,2022,11,23,Wednesday,47,2022-47,380.3,383.51,380.07,383.03,68261600,0.006301549963531716,372.69357142857143,359.7756
2022-11-25,2022,11,25,Friday,47,2022-47,382.47,383.5,382.19,382.94,30545400,-0.00022356636475118208,374.46,360.0384
2022-11-28,2022,11,28,Monday,48,2022-48,379.86,381.5,376.07,376.83,67881600,-0.015957170853018288,375.54499999999996,360.2354
2022-11-29,2022,11,29,Tuesday,48,2022-48,376.97,378.16,374.35,376.19,52310000,-0.0017174382788784914,376.445,360.36260000000004
2022-11-30,2022,11,30,Wednesday,48,2022-48,376.43,388.04,374.52,388.04,144566700,0.0315006244506395,378.7264285714286,360.81179999999995
2022-12-01,2022,12,1,Thursday,48,2022-48,389.07,390.24,385.25,387.75,76398200,-0.0007357371976615124,379.5892857142857,361.3828
2022-12-02,2022,12,2,Friday,48,2022-48,382.87,388.21,382.76,387.3,85342700,-0.0011538840227319769,380.15999999999997,362.005
2022-12-05,2022,12,5,Monday,49,2022-49,384.48,385.42,378.98,380.33,77289800,-0.017989347198774097,380.4635714285714,362.60720000000003
2022-12-06,2022,12,6,Tuesday,49,2022-49,380.17,380.72,372.77,374.85,77972200,-0.014414638359850795,380.14642857142854,363.16900000000004
2022-12-07,2022,12,7,Wednesday,49,2022-49,374.01,376.58,373.08,374.21,65927900,-0.0017013523381993467,379.99071428571426,363.73580000000004
2022-12-08,2022,12,8,Thursday,49,2022-49,376.1,378.21,374.32,377.15,60737900,0.007834029452290725,380.1271428571428,364.2252
2022-12-09,2022,12,9,Friday,49,2022-49,375.91,378.46,374.21,374.33,81447700,-0.0074701001388941535,379.94,364.80559999999997
2022-12-12,2022,12,12,Monday,50,2022-50,375.12,379.73,374.45,379.73,75405800,0.014417149430006493,380.2364285714285,365.6008
2022-12-13,2022,12,13,Tuesday,50,2022-50,390.45,390.71,379.84,382.6,123782500,0.0075698846679757015,380.3771428571428,366.27399999999994
2022-12-14,2022,12,14,Wednesday,50,2022-50,382.26,385.96,377.21,380.15,108111300,-0.006393530088300681,380.1714285714285,366.6818
2022-12-15,2022,12,15,Thursday,50,2022-50,375.3,376.2,369.2,370.86,117705900,-0.024461557147516633,379.3085714285715,366.9206
2022-12-16,2022,12,16,Friday,50,2022-50,368.3,369.64,364.34,366.48,119858000,-0.011806360966733709,378.5692857142857,367.1458
2022-12-19,2022,12,19,Monday,51,2022-51,366.67,367.0,361.71,363.37,79878100,-0.008479598757734519,377.6535714285714,367.50699999999995
2022-12-20,2022,12,20,Tuesday,51,2022-51,362.61,365.48,361.29,363.87,74427200,0.0013682850144740577,375.9271428571428,367.93100000000004
2022-12-21,2022,12,21,Wednesday,51,2022-51,366.46,370.44,365.92,369.31,78167400,0.014952569652629144,374.61,368.5072
2022-12-22,2022,12,22,Thursday,51,2022-51,366.27,369.29,358.35,364.04,100120900,-0.01426622429543567,372.9485714285714,369.0004
2022-12-23,2022,12,23,Friday,51,2022-51,363.02,366.28,361.47,366.13,59857300,0.00575237693489572,371.9342857142857,369.3562
2022-12-27,2022,12,27,Tuesday,52,2022-52,366.02,366.36,363.02,364.69,51638200,-0.003943595572617364,371.20857142857136,369.842
2022-12-28,2022,12,28,Wednesday,52,2022-52,364.62,366.59,359.93,360.16,70911500,-0.012427831232404984,370.20500000000004,370.06239999999997
2022-12-29,2022,12,29,Thursday,52,2022-52,363.0,367.51,362.47,366.64,66970900,0.018000355883947883,369.4542857142857,370.3302
2022-12-30,2022,12,30,Friday,52,2022-52,363.96,365.82,361.85,365.67,84022200,-0.002634252794211589,368.8357142857143,370.62880000000007
2023-01-03,2023,1,3,Tuesday,01,2023-01,367.53,369.5,361.27,364.13,74850700,-0.004209762914478166,367.7214285714286,370.9554
2023-01-04,2023,1,4,Wednesday,01,2023-01,366.39,368.97,363.35,366.95,85934100,0.007720201791125092,366.6035714285714,371.16939999999994
2023-01-05,2023,1,5,Thursday,01,2023-01,364.99,365.11,362.16,362.76,76970500,-0.011413450316569484,365.3614285714286,371.21240000000006
2023-01-06,2023,1,6,Friday,01,2023-01,365.85,372.19,362.79,371.08,104189600,0.022932199798045172,365.3771428571428,371.30659999999995
2023-01-09,2023,1,9,Monday,02,2023-02,373.27,376.45,370.68,370.87,73978100,-0.0005668858713092639,365.6907142857143,371.4518
2023-01-10,2023,1,10,Tuesday,02,2023-02,370.28,373.53,369.35,373.47,65358100,0.007012701315225023,366.4121428571429,371.6878
2023-01-11,2023,1,11,Wednesday,02,2023-02,375.04,378.27,374.23,378.19,68881100,0.01264808388278782,367.43499999999995,371.8462
2023-01-12,2023,1,12,Thursday,02,2023-02,379.29,381.03,375.23,379.57,90157700,0.003640661827890357,368.16785714285714,372.08560000000006
2023-01-13,2023,1,13,Friday,02,2023-02,376.37,381.61,376.11,381.04,63903900,0.003879593273452775,369.38214285714287,372.3866
2023-01-17,2023,1,17,Tuesday,03,2023-03,381.02,382.69,379.66,380.34,62677300,-0.0018319068305625574,370.3971428571429,372.8571999999999
2023-01-18,2023,1,18,Wednesday,03,2023-03,381.53,382.59,374.14,374.34,99632300,-0.015788142588829213,371.0864285714286,373.2814
2023-01-19,2023,1,19,Thursday,03,2023-03,372.3,373.94,370.29,371.61,86958900,-0.007279727408265435,371.9042857142857,373.54939999999993
2023-01-20,2023,1,20,Friday,03,2023-03,373.01,378.69,371.36,378.53,91806400,0.01862886807307662,372.75357142857143,373.8872
2023-01-23,2023,1,23,Monday,04,2023-04,379.34,385.01,378.38,383.08,84178800,0.011998577210668548,373.9971428571429,374.277
2023-01-24,2023,1,24,Tuesday,04,2023-04,381.4,383.57,380.22,382.66,59524900,-0.0010732410541470783,375.32071428571425,374.8082
2023-01-25,2023,1,25,Wednesday,04,2023-04,378.6,383.14,376.32,382.81,84800300,0.00037482574590330664,376.4535714285715,374.95099999999996
2023-01-26,2023,1,26,Thursday,04,2023-04,385.47,387.18,382.5,387.02,72287400,0.010990396895373511,378.18642857142856,375.1052
2023-01-27,2023,1,27,Friday,04,2023-04,385.97,390.28,385.76,387.9,68346200,0.0022977952047837924,379.3878571428572,375.34159999999997
2023-01-30,2023,1,30,Monday,05,2023-05,385.15,387.38,382.74,383.04,74202000,-0.012546985405081146,380.25714285714287,375.4166
2023-01-31,2023,1,31,Tuesday,05,2023-05,383.55,388.72,383.21,388.67,86811800,0.014703404303224366,381.34285714285716,375.6621999999999
2023-02-01,2023,2,1,Wednesday,05,2023-05,387.46,395.54,384.72,392.8,101459200,0.010627809031882762,382.38642857142855,376.01340000000005
2023-02-02,2023,2,2,Thursday,05,2023-05,396.68,399.98,394.79,398.52,101654500,0.014556980415781462,383.73999999999995,376.4448
2023-02-03,2023,2,3,Friday,05,2023-05,393.56,398.7,393.08,394.28,94736800,-0.01062920061638839,384.68571428571425,376.81880000000007
2023-02-06,2023,2,6,Monday,06,2023-06,391.83,393.27,390.22,391.87,60295300,-0.006111373154138233,385.5092857142857,377.0436
2023-02-07,2023,2,7,Tuesday,06,2023-06,390.95,398.24,389.71,397.0,90990700,0.013078690508008473,387.1278571428571,377.32300000000004
2023-02-08,2023,2,8,Wednesday,06,2023-06,395.03,396.37,391.97,392.66,76227500,-0.010934803514228375,388.63142857142856,377.51739999999995
2023-02-09,2023,2,9,Thursday,06,2023-06,396.25,396.41,388.03,389.25,78694900,-0.00866904735609253,389.3971428571429,377.7658
2023-02-10,2023,2,10,Friday,06,2023-06,388.08,390.54,387.26,390.16,70769700,0.0023334305498061703,389.90285714285716,378.04519999999997
2023-02-13,2023,2,13,Monday,07,2023-07,390.81,394.88,390.35,394.74,64913500,0.01173917189025131,390.7657142857143,378.17920000000004
2023-02-14,2023,2,14,Tuesday,07,2023-07,393.22,396.86,390.61,394.56,88389300,-0.0004602282540410174,391.605,378.31539999999995
2023-02-15,2023,2,15,Wednesday,07,2023-07,392.37,395.92,391.53,395.84,61555700,0.00324744509078978,392.235,378.48619999999994
2023-02-16,2023,2,16,Thursday,07,2023-07,390.88,394.82,390.26,390.39,76431500,-0.013769032094025135,392.41285714285715,378.6874
2023-02-17,2023,2,17,Friday,07,2023-07,388.27,389.65,386.35,389.42,89257800,-0.0024981391181366774,392.86857142857144,378.9788
2023-02-21,2023,2,21,Tuesday,08,2023-08,385.4,386.45,381.35,381.6,82655900,-0.020060789797157086,392.36357142857145,379.12659999999994
2023-02-22,2023,2,22,Wednesday,08,2023-08,382.01,383.55,379.62,381.08,83742300,-0.0013781568733265415,391.52642857142865,379.20520000000005
2023-02-23,2023,2,23,Thursday,08,2023-08,383.97,384.58,378.89,383.1,96242400,0.0053193887571933995,390.425,379.38059999999996
2023-02-24,2023,2,24,Friday,08,2023-08,378.09,379.84,376.39,379.01,108194400,-0.010682456699777854,389.3342857142857,379.36620000000005
2023-02-27,2023,2,27,Monday,09,2023-09,382.35,383.71,379.37,380.3,80444700,0.0034060229623325,388.5078571428572,379.32019999999994
2023-02-28,2023,2,28,Tuesday,09,2023-09,379.82,381.79,378.79,378.9,96438600,-0.0036960236229666155,387.21500000000003,379.2952
2023-03-01,2023,3,1,Wednesday,09,2023-09,378.08,379.31,376.14,377.44,99706800,-0.0038361070231009986,386.1278571428571,379.4268
2023-03-02,2023,3,2,Thursday,09,2023-09,375.47,381.22,375.14,380.38,85127800,0.00777735662209289,385.4942857142857,379.70480000000003
2023-03-03,2023,3,3,Friday,09,2023-09,382.2,386.73,381.55,386.48,90120000,0.016037996594266524,385.2314285714286,380.16700000000003
2023-03-06,2023,3,6,Monday,10,2023-10,387.3,389.6,386.31,386.75,72795900,0.000692583497529986,384.6607142857143,380.6246
2023-03-07,2023,3,7,Tuesday,10,2023-10,386.7,386.94,380.21,380.82,108310600,-0.01532855654422316,383.67928571428564,380.8548
2023-03-08,2023,3,8,Wednesday,10,2023-10,380.93,382.2,379.21,381.44,74746600,0.0016319020666433204,382.65071428571434,381.20279999999997
2023-03-09,2023,3,9,Thursday,10,2023-10,382.22,383.89,373.42,374.4,111945300,-0.018449636268472847,381.50857142857143,381.3682
2023-03-10,2023,3,10,Friday,10,2023-10,373.86,375.93,367.48,369.0,189253000,-0.014429612996783359,380.05,381.4544
2023-03-13,2023,3,13,Monday,11,2023-11,365.08,373.28,363.97,368.47,157790000,-0.0014253079579886752,379.1121428571428,381.62059999999997
2023-03-14,2023,3,14,Tuesday,11,2023-11,373.39,376.21,370.09,374.57,149752400,0.016530304149645403,378.6471428571428,381.77920000000006
2023-03-15,2023,3,15,Wednesday,11,2023-11,368.98,372.42,366.9,372.22,172996900,-0.006254308982939105,377.87,381.9102
2023-03-16,2023,3,16,Thursday,11,2023-11,369.87,379.1,369.36,378.75,143254200,0.01754503192338719,377.8514285714286,382.20259999999996
2023-03-17,2023,3,17,Friday,11,2023-11,377.43,378.56,372.94,374.33,140553400,-0.011692681603456823,377.425,382.35020000000003
2023-03-20,2023,3,20,Monday,12,2023-12,375.1,378.34,374.4,377.92,93055800,0.009615606462570536,377.355,382.6534
2023-03-21,2023,3,21,Tuesday,12,2023-12,381.28,383.37,379.69,382.89,91524200,0.01313058303335235,377.7442857142857,382.8896
2023-03-22,2023,3,22,Wednesday,12,2023-12,382.71,386.32,376.32,376.36,111746600,-0.017046583079635913,377.4571428571429,382.9993999999999
2023-03-23,2023,3,23,Thursday,12,2023-12,379.22,383.25,374.67,377.38,119351300,0.002703491648537115,376.8071428571429,383.0776
2023-03-24,2023,3,24,Friday,12,2023-12,376.1,379.94,373.76,379.85,107682400,0.006561991267768352,376.3142857142857,383.1107999999999
2023-03-27,2023,3,27,Monday,13,2023-13,382.13,382.9,379.67,380.56,74010400,0.0018697594033481035,376.2957142857143,383.13059999999996
2023-03-28,2023,3,28,Tuesday,13,2023-13,379.87,380.56,377.88,379.71,62871700,-0.0022446881714187628,376.17214285714283,383.10400000000004
2023-03-29,2023,3,29,Wednesday,13,2023-13,383.87,385.47,382.67,385.23,77497900,0.014535050770606794,376.94571428571425,383.2018
2023-03-30,2023,3,30,Thursday,13,2023-13,387.86,388.11,385.62,387.48,69840000,0.005855098241038581,378.2657142857143,383.4646
2023-03-31,2023,3,31,Friday,13,2023-13,388.41,393.24,388.3,392.95,112062600,0.014094717871337092,380.0142857142857,383.8914
2023-04-03,2023,4,3,Monday,14,2023-14,392.43,394.85,392.03,394.44,67391100,0.0038105603585694148,381.4335714285715,384.2096000000001
2023-04-04,2023,4,4,Tuesday,14,2023-14,395.09,395.37,390.88,392.26,66601500,-0.005548109248313615,382.86499999999995,384.3932
2023-04-05,2023,4,5,Wednesday,14,2023-14,391.53,392.28,389.58,391.23,65200200,-0.0026182148960579577,383.75642857142856,384.5646
2023-04-06,2023,4,6,Thursday,14,2023-14,390.43,393.03,389.39,392.75,63743300,0.003900852753807138,385.07214285714286,384.7634
2023-04-10,2023,4,10,Monday,15,2023-15,390.28,393.23,389.66,393.16,63681000,0.001026203345219301,386.1607142857143,384.8862
2023-04-11,2023,4,11,Tuesday,15,2023-15,393.78,394.66,392.49,393.26,59297900,0.00026864910716284385,386.90142857142854,384.99340000000007
2023-04-12,2023,4,12,Wednesday,15,2023-15,395.33,395.61,391.07,391.66,86420400,-0.004076146106173462,387.9942857142857,385.1658
2023-04-13,2023,4,13,Thursday,15,2023-15,392.74,397.22,391.6,396.86,85814800,0.0132829355979589,389.38571428571424,385.3296000000001
2023-04-14,2023,4,14,Friday,15,2023-15,396.23,398.42,393.59,395.89,78161500,-0.002442868872969073,390.5314285714286,385.3914
2023-04-17,2023,4,17,Monday,16,2023-16,395.81,397.33,394.58,397.31,66436400,0.0035884055441717244,391.7278571428572,385.3672
2023-04-18,2023,4,18,Tuesday,16,2023-16,398.89,399.02,396.2,397.57,63560000,0.0006521155542618118,393.00357142857143,385.43299999999994
2023-04-19,2023,4,19,Wednesday,16,2023-16,395.66,398.41,395.6,397.51,55227300,-0.00016894828731650602,393.88071428571436,385.54580000000004
2023-04-20,2023,4,20,Thursday,16,2023-16,394.69,397.08,393.79,395.34,75840400,-0.005457007487032706,394.4421428571428,385.5126
2023-04-21,2023,4,21,Friday,16,2023-16,395.63,396.1,393.69,395.64,73457400,0.0007768032635153688,394.63428571428574,385.5722
2023-04-24,2023,4,24,Monday,17,2023-17,395.44,396.48,394.11,396.06,64332100,0.0010431613806292095,394.75,385.70840000000004
2023-04-25,2023,4,25,Tuesday,17,2023-17,394.09,394.64,389.71,389.77,97766700,-0.01587383410999621,394.57214285714286,385.70060000000007
2023-04-26,2023,4,26,Wednesday,17,2023-17,390.38,391.46,387.56,388.12,80447000,-0.004235531439166995,394.34999999999997,385.5682
2023-04-27,2023,4,27,Thursday,17,2023-17,390.65,396.11,390.4,395.84,92968400,0.019908231380213026,394.57071428571425,385.59380000000004
2023-04-28,2023,4,28,Friday,17,2023-17,394.96,399.23,394.9,399.22,89433100,0.008534932998844669,395.00357142857143,385.6614
2023-05-01,2023,5,1,Monday,18,2023-18,398.78,400.85,398.59,398.82,62122300,-0.0010095742527453933,395.4007142857143,385.8300000000001
2023-05-02,2023,5,2,Tuesday,18,2023-18,398.11,398.16,391.44,394.34,103998500,-0.01123935373065632,395.59214285714285,385.92839999999995
2023-05-03,2023,5,3,Wednesday,18,2023-18,394.84,397.25,391.39,391.63,91531800,-0.006863977183122594,395.21857142857147,386.129
2023-05-04,2023,5,4,Thursday,18,2023-18,390.58,390.91,387.52,388.86,94901900,-0.007082850430013554,394.71642857142854,386.2846
2023-05-05,2023,5,5,Friday,18,2023-18,392.49,397.1,392.23,396.06,87891800,0.01851236945316992,394.6271428571428,386.54380000000003
2023-05-08,2023,5,8,Monday,19,2023-19,396.38,396.64,394.76,396.16,50046800,0.0002666058250597736,394.52642857142854,386.8868
2023-05-09,2023,5,9,Tuesday,19,2023-19,394.62,395.54,394.19,394.42,49220100,-0.004385344254685175,394.30571428571426,387.1692
2023-05-10,2023,5,10,Wednesday,19,2023-19,397.26,397.89,392.45,396.27,96142900,0.00467244633890096,394.3721428571429,387.5166
2023-05-11,2023,5,11,Thursday,19,2023-19,395.4,395.86,393.5,395.58,70157100,-0.0017439511579696587,394.36785714285713,387.87940000000003
2023-05-12,2023,5,12,Friday,19,2023-19,396.81,397.03,392.64,395.06,70481500,-0.0013103448116247307,394.2964285714285,388.17299999999994
2023-05-15,2023,5,15,Monday,20,2023-20,395.66,396.82,393.75,396.42,54289400,0.0034501452733404214,394.7714285714286,388.3718
2023-05-16,2023,5,16,Tuesday,20,2023-20,395.32,396.24,393.76,393.77,57705500,-0.006682645729398584,395.175,388.5122
